Time - Plot 0,Pulley Movement (cm) - Plot 0
0,0
0.01,0
0.01,0
0.01,0
0.02,0
0.03,0
0.03,0
0.04,0
0.04,0
0.04,0
0.05,0
0.06,0
0.06,0
0.07,0
0.07,0
0.07,0
0.08,0
0.09,0
0.09,0
0.1,0
0.1,0
0.1,0
0.11,0
0.12,0
0.12,0
0.12,0
0.13,0
0.14,0
0.14,0
0.14,0
0.15,0
0.15,0
0.16,0
0.17,0
0.17,0
0.18,0
0.18,0
0.18,0
0.19,0
0.2,0
0.2,0
0.21,0
0.21,0
0.21,0
0.22,0
0.23,0
0.23,0
0.24,0
0.24,0
0.24,0
0.25,0
0.26,0
0.26,0
0.27,0
0.27,0
0.28,0
0.28,0
0.29,0
0.29,0
0.29,0
0.3,0
0.3,0
0.31,0
0.32,0
0.32,0
0.33,0
0.33,0
0.34,0
0.34,0
0.35,0
0.35,0
0.35,0
0.36,0
0.36,0
0.37,0
0.37,0
0.38,0
0.39,0
0.39,0
0.4,0
0.4,0
0.41,0
0.41,0
0.42,0
0.42,0
0.42,0
0.43,0
0.43,0
0.44,0
0.45,0
0.45,0
0.46,0
0.46,0
0.47,0
0.47,0
0.48,0
0.48,0
0.48,0
0.49,0
0.49,0
0.5,0
0.51,0
0.51,0
0.52,0
0.52,0
0.53,0
0.53,0
0.54,0
0.54,0
0.55,0
0.55,0
0.56,0
0.56,0
0.57,0
0.57,0
0.58,0
0.58,0
0.58,0
0.59,0
0.59,0
0.6,0
0.6,0
0.61,0
0.61,0
0.62,0
0.62,0
0.63,0
0.64,0
0.64,0
0.65,0
0.65,0
0.66,0
0.66,0
0.67,0
0.67,0
0.68,0
0.68,0
0.69,0
0.69,0
0.7,0
0.7,0
0.7,0
0.71,0
0.71,0
0.72,0
0.72,0
0.73,0
0.73,0
0.74,0
0.74,0
0.75,0
0.76,0
0.76,0
0.77,0
0.77,0
0.78,0
0.78,0
0.79,0
0.79,0
0.8,0
0.8,0
0.81,0
0.81,0
0.82,0
0.82,0
0.83,0
0.83,0
0.83,0
0.84,0
0.84,0
0.85,0
0.85,0
0.86,0
0.86,0
0.87,0
0.87,0
0.88,0
0.89,0
0.89,0
0.9,0
0.9,0
0.91,0
0.91,0
0.92,0
0.92,0
0.93,0
0.93,0
0.94,0
0.94,0
0.95,0
0.95,0
0.96,0
0.96,0
0.96,0
0.97,0
0.97,0
0.98,0
0.98,0
0.99,0
0.99,0
1,0
1.01,0
1.01,0
1.02,0
1.02,0
1.02,0
1.03,0
1.03,0
1.04,0
1.04,0
1.05,0
1.05,0
1.06,0
1.06,0
1.07,0
1.07,0
1.08,0
1.08,0
1.09,0
1.09,0
1.1,0
1.1,0
1.11,0
1.11,0
1.12,0
1.12,0
1.13,0
1.14,0
1.14,0
1.15,0
1.15,0
1.16,0
1.16,0
1.17,0
1.17,0
1.18,0
1.18,0
1.19,0
1.19,0
1.2,0
1.2,0
1.21,0
1.21,0
1.22,0
1.22,0
1.23,0
1.23,0
1.24,0
1.24,0
1.25,0
1.25,0
1.26,0
1.26,0
1.27,0
1.27,0
1.28,0
1.28,0
1.28,0
1.29,0
1.29,0
1.3,0
1.3,0
1.31,0
1.31,0
1.32,0
1.32,0
1.33,0
1.33,0
1.34,0
1.34,0
1.35,0
1.35,0
1.36,0
1.36,0
1.37,0
1.37,0
1.38,0
1.39,0
1.39,0
1.4,0
1.4,0
1.41,0
1.41,0
1.42,0
1.42,0
1.43,0
1.43,0
1.44,0
1.44,0
1.45,0
1.45,0
1.46,0
1.46,0
1.47,0
1.47,0
1.48,0
1.48,0
1.49,0
1.49,0
1.5,0
1.5,0
1.51,0
1.51,0
1.52,0
1.52,0
1.53,0
1.53,0
1.54,0
1.54,0
1.54,0
1.55,0
1.55,0
1.56,0
1.56,0
1.57,0
1.57,0
1.58,0
1.58,0
1.59,0
1.59,0
1.6,0
1.6,0
1.61,0
1.61,0
1.62,0
1.62,0
1.63,0
1.64,0
1.64,0
1.65,0
1.65,0
1.66,0
1.66,0
1.67,0
1.67,0
1.68,0
1.68,0
1.69,0
1.69,0
1.7,0
1.7,0
1.71,0
1.71,0
1.72,0
1.72,0
1.73,0
1.73,0
1.74,0
1.74,0
1.75,0
1.75,0
1.76,0
1.76,0
1.77,0
1.77,0
1.78,0
1.78,0
1.79,0
1.79,0
1.79,0
1.8,0
1.8,0
1.81,0
1.81,0
1.82,0
1.82,0
1.83,0
1.83,0
1.84,0
1.84,0
1.85,0
1.85,0
1.86,0
1.86,0
1.87,0
1.87,0
1.88,0
1.89,0
1.89,0
1.9,0
1.9,0
1.91,0
1.91,0
1.92,0
1.92,0
1.93,0
1.93,0
1.94,0
1.94,0
1.95,0
1.95,0
1.96,0
1.96,0
1.97,0
1.97,0
1.98,0
1.98,0
1.99,0
1.99,0
2,0
2,0
2,0
2.01,0
2.02,0
2.02,0
2.02,0
2.03,0
2.04,0
2.04,0
2.04,0
2.05,0
2.06,0
2.06,0
2.06,0
2.07,0
2.08,0
2.08,0
2.08,0
2.09,0
2.1,0
2.1,0
2.1,0
2.11,0
2.12,0
2.12,0
2.12,0
2.13,0
2.14,0
2.14,0
2.15,0
2.15,0
2.16,0
2.16,0
2.17,0
2.17,0
2.18,0
2.18,0
2.19,0
2.19,0
2.19,0
2.2,0
2.21,0
2.21,0
2.21,0
2.22,0
2.23,0
2.23,0
2.23,0
2.24,0
2.25,0
2.25,0
2.25,0
2.26,0
2.27,0
2.27,0
2.27,0
2.28,0
2.29,0
2.29,0
2.29,0
2.3,0
2.31,0
2.31,0
2.31,0
2.32,0
2.33,0
2.33,0
2.33,0
2.34,0
2.35,0
2.35,0
2.35,0
2.36,0
2.37,0
2.37,0
2.37,0
2.38,0
2.39,0
2.39,0
2.4,0
2.4,0
2.41,0
2.41,0
2.42,0
2.42,0
2.43,0
2.43,0
2.44,0
2.44,0
2.44,0
2.45,0
2.46,0
2.46,0
2.46,0
2.47,0
2.48,0
2.48,0
2.48,0
2.49,0
2.5,0
2.5,0
2.5,0
2.51,0
2.52,0
2.52,0
2.52,0
2.53,0
2.54,0
2.54,0
2.54,0
2.55,0
2.56,0
2.56,0
2.56,0
2.57,0
2.58,0
2.58,0
2.58,0
2.59,0
2.6,0
2.6,0
2.6,0
2.61,0
2.62,0
2.62,0
2.62,0
2.63,0
2.64,0
2.64,0
2.65,0
2.65,0
2.66,0
2.66,0
2.67,0
2.67,0
2.68,0
2.68,0
2.69,0
2.69,0
2.69,0
2.7,0
2.71,0
2.71,0
2.71,0
2.72,0
2.73,0
2.73,0
2.73,0
2.74,0
2.75,0
2.75,0
2.75,0
2.76,0
2.77,0
2.77,0
2.77,0
2.78,0
2.79,0
2.79,0
2.79,0
2.8,0
2.81,0
2.81,0
2.81,0
2.82,0
2.83,0
2.83,0
2.83,0
2.84,0
2.85,0
2.85,0
2.85,0
2.86,0
2.87,0
2.87,0
2.87,0
2.88,0
2.89,0
2.89,0
2.9,0
2.9,0
2.91,0
2.91,0
2.92,0
2.92,0
2.93,0
2.93,0
2.94,0
2.94,0
2.94,0
2.95,0
2.96,0
2.96,0
2.96,0
2.97,0
2.98,0
2.98,0
2.98,0
2.99,0
3,0
3,0
3,0
3.01,0
3.02,0
3.02,0
3.02,0
3.03,0
3.04,0
3.04,0
3.04,0
3.05,0
3.06,0
3.06,0
3.06,0
3.07,0
3.08,0
3.08,0
3.08,0
3.09,0
3.1,0
3.1,0
3.1,0
3.11,0
3.12,0
3.12,0
3.12,0
3.13,0
3.14,0
3.14,0
3.15,0
3.15,0
3.16,0
3.16,0
3.17,0
3.17,0
3.18,0
3.18,0
3.19,0
3.19,0
3.2,0
3.2,0
3.21,0
3.21,0
3.21,0
3.22,0
3.23,0
3.23,0
3.23,0.007383
3.24,0.007383
3.25,0.007383
3.25,0.007383
3.25,0.007383
3.26,0.007383
3.27,0.007383
3.27,0.007383
3.27,0.007383
3.28,0.01477
3.29,0.01477
3.29,0.01477
3.29,0.01477
3.3,0.02215
3.31,0.02215
3.31,0.02953
3.31,0.02953
3.32,0.02953
3.33,0.03691
3.33,0.03691
3.33,0.0443
3.34,0.05168
3.35,0.05906
3.35,0.05906
3.35,0.07383
3.36,0.08121
3.37,0.08859
3.37,0.09598
3.37,0.1034
3.38,0.1107
3.39,0.1255
3.39,0.1329
3.4,0.1403
3.4,0.155
3.41,0.1624
3.41,0.1772
3.42,0.192
3.42,0.2067
3.43,0.2141
3.43,0.2363
3.44,0.2436
3.44,0.2658
3.45,0.2805
3.45,0.3027
3.46,0.3248
3.46,0.3396
3.46,0.3618
3.47,0.3839
3.48,0.4061
3.48,0.4282
3.48,0.4504
3.49,0.4725
3.5,0.4946
3.5,0.5168
3.5,0.5389
3.51,0.5611
3.52,0.5759
3.52,0.598
3.52,0.6202
3.53,0.6423
3.54,0.6645
3.54,0.6792
3.54,0.7014
3.55,0.7087
3.56,0.7309
3.56,0.7457
3.56,0.7604
3.57,0.7752
3.58,0.79
3.58,0.8047
3.58,0.8195
3.59,0.8343
3.6,0.849
3.6,0.8564
3.6,0.8638
3.61,0.8786
3.62,0.8859
3.62,0.8933
3.62,0.9007
3.63,0.9155
3.64,0.9155
3.64,0.9229
3.65,0.9229
3.65,0.9229
3.66,0.9229
3.66,0.9229
3.67,0.9229
3.67,0.9229
3.68,0.9155
3.68,0.9155
3.69,0.9081
3.69,0.9007
3.7,0.8933
3.7,0.8933
3.71,0.8859
3.71,0.8712
3.71,0.8638
3.72,0.8564
3.73,0.849
3.73,0.8343
3.73,0.8269
3.74,0.8195
3.75,0.8121
3.75,0.8047
3.75,0.7973
3.76,0.79
3.77,0.7826
3.77,0.7752
3.77,0.7678
3.78,0.7678
3.79,0.753
3.79,0.753
3.79,0.7457
3.8,0.7383
3.81,0.7309
3.81,0.7309
3.81,0.7235
3.82,0.7161
3.83,0.7087
3.83,0.7087
3.83,0.7014
3.84,0.7014
3.85,0.694
3.85,0.694
3.85,0.6866
3.86,0.6866
3.87,0.6866
3.87,0.6866
3.87,0.6866
3.88,0.694
3.89,0.694
3.89,0.694
3.9,0.7014
3.9,0.7014
3.91,0.7087
3.91,0.7087
3.92,0.7161
3.92,0.7235
3.93,0.7235
3.93,0.7309
3.94,0.7383
3.94,0.7383
3.95,0.7457
3.95,0.753
3.96,0.7604
3.96,0.7678
3.97,0.7752
3.97,0.7826
3.98,0.79
3.98,0.7973
3.98,0.8047
3.99,0.8121
4,0.8269
4,0.8343
4,0.8416
4.01,0.8564
4.01,0.8638
4.02,0.8712
4.03,0.8859
4.03,0.8933
4.04,0.9081
4.04,0.9155
4.04,0.9302
4.05,0.945
4.05,0.9524
4.06,0.9671
4.07,0.9745
4.07,0.9893
4.08,0.9967
4.08,1.004
4.08,1.011
4.09,1.019
4.09,1.026
4.1,1.026
4.11,1.034
4.11,1.034
4.12,1.041
4.12,1.048
4.12,1.048
4.13,1.056
4.13,1.056
4.14,1.063
4.15,1.063
4.15,1.071
4.16,1.078
4.16,1.078
4.17,1.085
4.17,1.093
4.17,1.093
4.18,1.1
4.19,1.1
4.19,1.107
4.2,1.107
4.2,1.115
4.21,1.115
4.21,1.115
4.21,1.122
4.22,1.122
4.22,1.122
4.23,1.122
4.24,1.122
4.24,1.122
4.25,1.122
4.25,1.122
4.25,1.122
4.26,1.122
4.26,1.122
4.27,1.122
4.28,1.122
4.28,1.115
4.29,1.115
4.29,1.115
4.29,1.115
4.3,1.115
4.3,1.115
4.31,1.115
4.32,1.115
4.32,1.115
4.33,1.115
4.33,1.115
4.33,1.107
4.34,1.107
4.34,1.107
4.35,1.107
4.36,1.1
4.36,1.1
4.37,1.093
4.37,1.093
4.37,1.093
4.38,1.085
4.38,1.085
4.39,1.078
4.4,1.078
4.4,1.071
4.41,1.071
4.41,1.071
4.42,1.071
4.42,1.063
4.42,1.063
4.43,1.063
4.44,1.063
4.44,1.063
4.45,1.063
4.45,1.063
4.46,1.063
4.46,1.063
4.46,1.063
4.47,1.063
4.48,1.063
4.48,1.063
4.49,1.063
4.49,1.063
4.5,1.063
4.5,1.063
4.5,1.063
4.51,1.071
4.51,1.071
4.52,1.071
4.53,1.071
4.53,1.078
4.54,1.078
4.54,1.085
4.54,1.093
4.55,1.093
4.55,1.1
4.56,1.107
4.57,1.115
4.57,1.122
4.58,1.13
4.58,1.137
4.58,1.144
4.59,1.144
4.59,1.152
4.6,1.159
4.61,1.166
4.61,1.174
4.62,1.181
4.62,1.181
4.62,1.189
4.63,1.196
4.63,1.203
4.64,1.211
4.65,1.218
4.65,1.233
4.66,1.24
4.66,1.248
4.67,1.255
4.67,1.27
4.67,1.277
4.68,1.285
4.69,1.299
4.69,1.307
4.7,1.322
4.7,1.329
4.71,1.336
4.71,1.351
4.71,1.358
4.72,1.366
4.73,1.381
4.73,1.388
4.74,1.403
4.74,1.41
4.75,1.417
4.75,1.432
4.75,1.44
4.76,1.447
4.76,1.462
4.77,1.469
4.78,1.477
4.78,1.484
4.79,1.499
4.79,1.506
4.79,1.513
4.8,1.521
4.8,1.528
4.81,1.536
4.82,1.543
4.82,1.543
4.83,1.55
4.83,1.558
4.83,1.565
4.84,1.565
4.84,1.573
4.85,1.573
4.86,1.58
4.86,1.58
4.87,1.587
4.87,1.595
4.87,1.595
4.88,1.595
4.88,1.602
4.89,1.609
4.9,1.609
4.9,1.617
4.91,1.624
4.91,1.624
4.92,1.632
4.92,1.639
4.92,1.646
4.93,1.654
4.94,1.654
4.94,1.661
4.95,1.669
4.95,1.676
4.96,1.683
4.96,1.691
4.96,1.698
4.97,1.698
4.98,1.713
4.98,1.713
4.99,1.72
4.99,1.728
5,1.735
5,1.735
5,1.742
5.01,1.75
5.01,1.757
5.02,1.764
5.03,1.772
5.03,1.779
5.04,1.787
5.04,1.794
5.04,1.801
5.05,1.809
5.05,1.824
5.06,1.831
5.07,1.838
5.07,1.853
5.08,1.86
5.08,1.868
5.08,1.883
5.09,1.89
5.09,1.905
5.1,1.912
5.11,1.92
5.11,1.934
5.12,1.942
5.12,1.949
5.12,1.956
5.13,1.964
5.13,1.979
5.14,1.986
5.15,1.993
5.15,2.001
5.16,2.008
5.16,2.016
5.17,2.023
5.17,2.03
5.17,2.038
5.18,2.045
5.19,2.052
5.19,2.052
5.2,2.06
5.2,2.067
5.21,2.075
5.21,2.075
5.21,2.082
5.22,2.082
5.23,2.089
5.23,2.089
5.24,2.097
5.24,2.097
5.25,2.097
5.25,2.097
5.25,2.097
5.26,2.097
5.26,2.097
5.27,2.097
5.28,2.097
5.28,2.097
5.29,2.097
5.29,2.097
5.29,2.104
5.3,2.104
5.3,2.104
5.31,2.104
5.32,2.104
5.32,2.111
5.33,2.111
5.33,2.111
5.33,2.119
5.34,2.119
5.34,2.126
5.35,2.126
5.36,2.126
5.36,2.126
5.37,2.134
5.37,2.134
5.37,2.141
5.38,2.141
5.38,2.148
5.39,2.148
5.4,2.156
5.4,2.156
5.41,2.156
5.41,2.163
5.42,2.171
5.42,2.171
5.42,2.178
5.43,2.185
5.44,2.185
5.44,2.193
5.45,2.2
5.45,2.207
5.46,2.215
5.46,2.222
5.46,2.23
5.47,2.237
5.48,2.244
5.48,2.252
5.49,2.259
5.49,2.274
5.5,2.274
5.5,2.281
5.5,2.289
5.51,2.303
5.51,2.303
5.52,2.311
5.53,2.318
5.53,2.326
5.54,2.333
5.54,2.34
5.54,2.34
5.55,2.348
5.55,2.355
5.56,2.363
5.57,2.37
5.57,2.377
5.58,2.377
5.58,2.385
5.58,2.392
5.59,2.399
5.59,2.407
5.6,2.407
5.61,2.414
5.61,2.422
5.62,2.422
5.62,2.429
5.62,2.436
5.63,2.444
5.63,2.444
5.64,2.451
5.65,2.451
5.65,2.458
5.66,2.458
5.66,2.466
5.67,2.466
5.67,2.473
5.67,2.473
5.68,2.473
5.69,2.481
5.69,2.481
5.7,2.481
5.7,2.488
5.71,2.488
5.71,2.495
5.71,2.495
5.72,2.495
5.73,2.503
5.73,2.503
5.74,2.51
5.74,2.51
5.75,2.518
5.75,2.525
5.75,2.525
5.76,2.532
5.76,2.54
5.77,2.547
5.78,2.547
5.78,2.554
5.79,2.562
5.79,2.569
5.79,2.577
5.8,2.577
5.8,2.584
5.81,2.591
5.82,2.599
5.82,2.606
5.83,2.614
5.83,2.621
5.83,2.628
5.84,2.628
5.84,2.636
5.85,2.643
5.86,2.658
5.86,2.665
5.87,2.673
5.87,2.68
5.87,2.687
5.88,2.702
5.88,2.709
5.89,2.724
5.9,2.732
5.9,2.746
5.91,2.754
5.91,2.769
5.92,2.776
5.92,2.791
5.92,2.805
5.93,2.813
5.94,2.82
5.94,2.835
5.95,2.85
5.95,2.865
5.96,2.872
5.96,2.887
5.96,2.894
5.97,2.909
5.98,2.924
5.98,2.931
5.99,2.946
5.99,2.953
6,2.968
6,2.983
6,2.99
6.01,2.997
6.02,3.012
6.02,3.02
6.03,3.027
6.03,3.042
6.04,3.049
6.04,3.056
6.04,3.064
6.05,3.071
6.05,3.079
6.06,3.086
6.07,3.093
6.07,3.093
6.08,3.101
6.08,3.101
6.08,3.108
6.09,3.108
6.09,3.116
6.1,3.116
6.11,3.116
6.11,3.116
6.12,3.116
6.12,3.123
6.12,3.123
6.13,3.123
6.13,3.123
6.14,3.123
6.15,3.123
6.15,3.123
6.16,3.123
6.16,3.123
6.17,3.123
6.17,3.123
6.17,3.123
6.18,3.123
6.19,3.123
6.19,3.123
6.2,3.13
6.2,3.13
6.21,3.13
6.21,3.13
6.21,3.13
6.22,3.13
6.23,3.13
6.23,3.138
6.24,3.138
6.24,3.138
6.25,3.145
6.25,3.145
6.25,3.152
6.26,3.152
6.27,3.16
6.27,3.16
6.28,3.167
6.28,3.167
6.29,3.175
6.29,3.182
6.29,3.189
6.3,3.197
6.3,3.204
6.31,3.212
6.32,3.219
6.32,3.226
6.33,3.234
6.33,3.248
6.33,3.256
6.34,3.263
6.34,3.271
6.35,3.278
6.36,3.293
6.36,3.3
6.37,3.308
6.37,3.322
6.37,3.337
6.38,3.344
6.38,3.352
6.39,3.367
6.4,3.381
6.4,3.396
6.41,3.403
6.41,3.411
6.42,3.426
6.42,3.44
6.42,3.448
6.43,3.463
6.44,3.47
6.44,3.485
6.45,3.492
6.45,3.499
6.46,3.514
6.46,3.522
6.46,3.529
6.47,3.536
6.48,3.544
6.48,3.551
6.49,3.559
6.49,3.566
6.5,3.573
6.5,3.581
6.5,3.588
6.51,3.595
6.52,3.603
6.52,3.603
6.53,3.61
6.53,3.618
6.54,3.625
6.54,3.632
6.54,3.632
6.55,3.64
6.55,3.647
6.56,3.647
6.57,3.654
6.57,3.662
6.58,3.662
6.58,3.662
6.58,3.669
6.59,3.669
6.59,3.677
6.6,3.677
6.61,3.677
6.61,3.684
6.62,3.684
6.62,3.684
6.62,3.691
6.63,3.691
6.63,3.691
6.64,3.691
6.65,3.699
6.65,3.699
6.66,3.699
6.66,3.706
6.67,3.706
6.67,3.714
6.67,3.721
6.68,3.721
6.69,3.728
6.69,3.736
6.7,3.743
6.7,3.743
6.71,3.75
6.71,3.758
6.71,3.765
6.72,3.773
6.73,3.78
6.73,3.787
6.74,3.795
6.74,3.81
6.75,3.817
6.75,3.824
6.75,3.832
6.76,3.839
6.77,3.854
6.77,3.861
6.78,3.869
6.78,3.883
6.79,3.898
6.79,3.906
6.79,3.92
6.8,3.928
6.8,3.942
6.81,3.957
6.82,3.965
6.82,3.979
6.83,3.987
6.83,4.001
6.83,4.016
6.84,4.024
6.84,4.038
6.85,4.046
6.86,4.053
6.86,4.068
6.87,4.075
6.87,4.083
6.87,4.097
6.88,4.105
6.88,4.112
6.89,4.127
6.9,4.134
6.9,4.149
6.91,4.157
6.91,4.171
6.92,4.179
6.92,4.193
6.92,4.201
6.93,4.208
6.94,4.223
6.94,4.23
6.95,4.238
6.95,4.238
6.96,4.245
6.96,4.253
6.96,4.253
6.97,4.253
6.98,4.253
6.98,4.253
6.99,4.253
6.99,4.253
7,4.253
7,4.253
7,4.253
7.01,4.253
7.02,4.245
7.02,4.245
7.03,4.238
7.03,4.238
7.04,4.238
7.04,4.23
7.04,4.23
7.05,4.223
7.05,4.223
7.06,4.223
7.07,4.216
7.07,4.216
7.08,4.208
7.08,4.208
7.08,4.208
7.09,4.201
7.09,4.201
7.1,4.201
7.11,4.201
7.11,4.201
7.12,4.193
7.12,4.193
7.12,4.193
7.13,4.193
7.13,4.193
7.14,4.193
7.15,4.193
7.15,4.193
7.16,4.193
7.16,4.193
7.17,4.193
7.17,4.193
7.17,4.193
7.18,4.193
7.19,4.193
7.19,4.193
7.2,4.193
7.2,4.193
7.21,4.193
7.21,4.193
7.21,4.193
7.22,4.193
7.23,4.193
7.23,4.201
7.24,4.201
7.24,4.201
7.25,4.201
7.25,4.208
7.25,4.208
7.26,4.208
7.27,4.216
7.27,4.216
7.28,4.223
7.28,4.223
7.29,4.23
7.29,4.238
7.29,4.238
7.3,4.245
7.3,4.253
7.31,4.253
7.32,4.26
7.32,4.26
7.33,4.267
7.33,4.267
7.33,4.275
7.34,4.275
7.34,4.282
7.35,4.282
7.36,4.282
7.36,4.289
7.37,4.289
7.37,4.289
7.37,4.297
7.38,4.297
7.38,4.304
7.39,4.304
7.4,4.312
7.4,4.312
7.41,4.312
7.41,4.319
7.42,4.326
7.42,4.326
7.42,4.334
7.43,4.334
7.44,4.341
